0
0
[[15.64281991]]
[[24.64514251]]
[[36.22119767]]
[[3041.95051816]]
[[12.67576431]]
[[7.3765369]]
[[55.7969451]]
[[8.2971667]]
[[465.25704216]]
[[11.38585562]]
[[37.85185682]]
[[37.56397346]]
[[13.72448789]]
[[13.82036953]]
[[11.88503222]]
[[13.84368774]]
[[17.57043046]]
[[5.22407454]]
[[10.51812431]]
[[4830.60512218]]
[[1.45412032]]
[[7.03661546]]
[[214.87513206]]
[[21.37608013]]
[[13.50601662]]
[[26.79550891]]
[[27.50727339]]
[[13.71835849]]
[[55.9772993]]
[[18.02974786]]
[[3.2591444]]
[[10.44300969]]
[[25.75039834]]
[[13.01125374]]
[[12.79415142]]
[[30.70373279]]
[[22.64135852]]
[[4.08941096]]
[[17.10952959]]
[[10.16087021]]
[[21.21943896]]
[[29.75186525]]
[[15.37040525]]
[[0.9750103]]
[[3.75319633]]
[[26.02082087]]
[[53.7251765]]
[[22.80032776]]
[[44.66689076]]
[[571.95483979]]
[[26.42089705]]
[[1655.27203653]]
[[2.84679797]]
[[35.69665258]]
[[23.51027214]]
[[521.75879387]]
[[45.71672003]]
[[14.26993653]]
[[48.09805483]]
[[14.02253448]]
[[39.48787991]]
[[4.22113902]]
[[11.70101703]]
[[48.75944867]]
[[10.32189995]]
[[3.94808715]]
[[5.66807924]]
[[19.11961638]]
[[28.43441035]]
[[9.50253389]]
[[2.16278135]]
[[8.32874117]]
[[11.48315395]]
[[27.05815663]]
[[38.55635832]]
[[30.03602656]]
[[13.00008824]]
[[9.61160226]]
[[9.14654426]]
[[8.25527609]]
[[18.1600571]]
[[47.98251049]]
[[16.01449415]]
[[5.55783532]]
[[19.86932112]]
[[15.92388837]]
[[9.92256225]]
[[15.85767463]]
[[9.62365844]]
[[4.2462748]]
[[5.60007846]]
[[41.22321736]]
[[15.93784606]]
[[3492.87357292]]
[[7.90609469]]
[[9.13112024]]
[[6.43017795]]
[[11.90334418]]
[[58.02070022]]
[[12.63336231]]
[[33.10157195]]
[[9.53956133]]
[[41.86118791]]
[[6.52397572]]
[[15.89582823]]
[[19.82601054]]
[[25.76690613]]
[[10.60878996]]
[[19.8828684]]
[[494.92271928]]
[[58.91378784]]
[[2.25865167]]
[[501.39703105]]
[[27.8321745]]
[[8.39921866]]
[[12589.77625321]]
[[8.18755693]]
[[5.56449281]]
[[15.68622002]]
[[4.84156577]]
[[17.5404631]]
[[55.06386499]]
[[41.19592192]]
[[26.66472136]]
[[16.30365112]]
[[21.57108644]]
[[6.1286534]]
[[13.55744061]]
[[41.35727024]]
[[20.16540464]]
[[12.95355196]]
[[5.56751047]]
[[6.66700128]]
[[10.83456288]]
[[6.64359198]]
[[25.03928795]]
[[17.79089871]]
[[1.94433757]]
[[17.16687926]]
[[4.80692705]]
[[503.91365198]]
[[468.59738789]]
[[30.87096089]]
[[9.01895128]]
[[504.88586279]]
[[10.89907318]]
[[23.73628569]]
[[16.25072333]]
[[29.63074932]]
[[73.00737796]]
[[17.70067539]]
[[14.59094814]]
[[19.12198069]]
[[28.68902325]]
[[16.96370081]]
[[10.25862968]]
[[8.45054509]]
[[11.43907024]]
[[15.43716358]]
[[25.6872422]]
[[17.78275283]]
[[15.14193682]]
[[7.48522745]]
[[18.42635589]]
[[6.89186498]]
[[23.05363454]]
[[1.74553259]]
[[6.56377929]]
[[17.52484647]]
[[7.85557659]]
[[7.34891351]]
[[29.77647743]]
[[30.09964103]]
[[26.24611001]]
[[20.65270763]]
[[54.1252365]]
[[20.74726713]]
[[17.13815481]]
[[13.95530575]]
[[16.67916323]]
[[32.29832496]]
[[12.23391569]]
[[3.80525142]]
[[44.48446599]]
[[7.05374872]]
[[63.19575844]]
[[12.12192899]]
[[37.4771687]]
[[21.16945461]]
[[34.6553466]]
[[36.11001024]]
[[9.66126174]]
[[15.05349931]]
[[219.72236904]]
[[1.05012915]]
[[5.14670711]]
[[8.16001615]]
[[9.32663301]]
[[14.8950189]]
[[13.89272937]]
[[7.74007736]]
[[29.3114794]]
[[40.05528685]]
[[10.76123449]]
[[32.09165323]]
[[36.45583302]]
[[20.57011327]]
[[24.16327305]]
[[2603.97282355]]
[[20.75607548]]
[[15.44890009]]
[[15.46631161]]
[[12.23881304]]
[[46.01207469]]
[[25.71980906]]
[[19.79592999]]
[[19.06391374]]
[[11.20253599]]
