lat,long
51.1728032,4.1164632999999995
51.1728032,4.1264633
51.1728032,4.1464633
51.1728032,4.166463299999999
51.1728032,4.1764633
51.182803199999995,4.0964633
51.182803199999995,4.1364633
51.182803199999995,4.1564632999999995
51.182803199999995,4.1864633
51.182803199999995,4.206463299999999
51.1928032,4.0864633
51.1928032,4.1064633
51.1928032,4.1264633
51.1928032,4.1464633
51.1928032,4.166463299999999
51.1928032,4.1764633
51.1928032,4.1964633
51.1928032,4.2164633
51.2028032,4.0764632999999995
51.2028032,4.0964633
51.2028032,4.1164632999999995
51.2028032,4.1364633
51.2028032,4.1564632999999995
51.2028032,4.1864633
51.2028032,4.206463299999999
51.2028032,4.2264633
51.212803199999996,4.0864633
51.212803199999996,4.1064633
51.212803199999996,4.1264633
51.212803199999996,4.1464633
51.212803199999996,4.166463299999999
51.212803199999996,4.1764633
51.212803199999996,4.1964633
51.212803199999996,4.2164633
51.222803199999994,4.0664633
51.222803199999994,4.0964633
51.222803199999994,4.1164632999999995
51.222803199999994,4.1364633
51.222803199999994,4.1564632999999995
51.222803199999994,4.1864633
51.222803199999994,4.206463299999999
51.222803199999994,4.2264633
51.2328032,4.0664633
51.2328032,4.0864633
51.2328032,4.1064633
51.2328032,4.1264633
51.2328032,4.1464633
51.2328032,4.166463299999999
51.2328032,4.1764633
51.2328032,4.1964633
51.2328032,4.2164633
51.2328032,4.2364633
51.2428032,4.0764632999999995
51.2428032,4.0964633
51.2428032,4.1164632999999995
51.2428032,4.1364633
51.2428032,4.1564632999999995
51.2428032,4.1864633
51.2428032,4.206463299999999
51.2428032,4.2264633
51.252803199999995,4.0664633
51.252803199999995,4.0864633
51.252803199999995,4.1064633
51.252803199999995,4.1264633
51.252803199999995,4.1464633
51.252803199999995,4.166463299999999
51.252803199999995,4.1764633
51.252803199999995,4.1964633
51.252803199999995,4.2164633
51.252803199999995,4.2364633
51.2628032,4.0664633
51.2628032,4.0864633
51.2628032,4.1064633
51.2628032,4.1264633
51.2628032,4.1464633
51.2628032,4.166463299999999
51.2628032,4.1764633
51.2628032,4.1964633
51.2628032,4.2164633
51.2628032,4.2364633
51.2728032,4.0764632999999995
51.2728032,4.0964633
51.2728032,4.1164632999999995
51.2728032,4.1364633
51.2728032,4.1564632999999995
51.2728032,4.1864633
51.2728032,4.206463299999999
51.2728032,4.2264633
51.2828032,4.0664633
51.2828032,4.0864633
51.2828032,4.1064633
51.2828032,4.1264633
51.2828032,4.1464633
51.2828032,4.166463299999999
51.2828032,4.1764633
51.2828032,4.1964633
51.2828032,4.2164633
51.2828032,4.2364633
51.292803199999994,4.0764632999999995
51.292803199999994,4.0964633
51.292803199999994,4.1164632999999995
51.292803199999994,4.1364633
51.292803199999994,4.1564632999999995
51.292803199999994,4.1864633
51.292803199999994,4.206463299999999
51.292803199999994,4.2264633
51.3028032,4.0764632999999995
51.3028032,4.0864633
51.3028032,4.1064633
51.3028032,4.1264633
51.3028032,4.1464633
51.3028032,4.166463299999999
51.3028032,4.1764633
51.3028032,4.1964633
51.3028032,4.2164633
51.3128032,4.0964633
51.3128032,4.1164632999999995
51.3128032,4.1364633
51.3128032,4.1564632999999995
51.3128032,4.1864633
51.3128032,4.206463299999999
51.322803199999996,4.0864633
51.322803199999996,4.1064633
51.322803199999996,4.1264633
51.322803199999996,4.1464633
51.322803199999996,4.166463299999999
51.322803199999996,4.1764633
51.322803199999996,4.1964633
51.322803199999996,4.2164633
51.332803199999994,4.0964633
51.332803199999994,4.1164632999999995
51.332803199999994,4.1364633
51.332803199999994,4.1564632999999995
51.332803199999994,4.1864633
51.3428032,4.1164632999999995
51.3428032,4.1264633
51.3428032,4.1464633
51.3428032,4.166463299999999
51.3428032,4.1764633
51.1883542,4.1171043
51.2183542,4.0771043
51.2583542,4.0771043
51.2583542,4.097104300000001
51.2583542,4.1171043
51.2583542,4.137104300000001
51.2583542,4.1571043
51.2583542,4.187104300000001
51.2583542,4.2071043
51.2583542,4.227104300000001
51.2983542,4.0671043000000004
51.308354200000004,4.227104300000001
51.3183542,4.0771043
51.3283542,4.2071043
51.3383542,4.1071043000000005
51.3383542,4.1971043
51.3483542,4.137104300000001
51.3483542,4.1571043
51.297210799999995,4.2358975999999995
51.3472108,4.1858976
51.1716385,4.190298199999999
51.221638500000005,4.2402982
51.2416385,4.060298199999999
51.2716385,4.060298199999999
51.331638500000004,4.0802982
51.3516385,4.1102982
51.18265409999999,4.1716103
51.2026541,4.1716103
51.212654099999995,4.2316103
51.2226541,4.1716103
51.242654099999996,4.1716103
51.242654099999996,4.2416103
51.2726541,4.1716103
51.2726541,4.2416103
51.2926541,4.1716103
51.312654099999996,4.1716103
51.3326541,4.1716103
51.352654099999995,4.1216103
51.352654099999995,4.1716103
51.1607705,4.162322499999999
51.1607705,4.1723225
51.1607705,4.1923224999999995
51.1607705,4.2123225
51.1607705,4.2323224999999995
51.1707705,4.202322499999999
51.1707705,4.2123225
51.1707705,4.2323224999999995
51.1707705,4.2523225
51.1807705,4.2223225
51.1807705,4.242322499999999
51.1807705,4.2623225
51.1907705,4.2323224999999995
51.1907705,4.2523225
51.1907705,4.2723225
51.2007705,4.242322499999999
51.2007705,4.2623225
51.2007705,4.282322499999999
51.2107705,4.242322499999999
51.2107705,4.2523225
51.2107705,4.2723225
51.2107705,4.292322499999999
51.2207705,4.2623225
51.2207705,4.282322499999999
51.2307705,4.2523225
51.2307705,4.2723225
51.2307705,4.292322499999999
51.2407705,4.2523225
51.2407705,4.2723225
51.2407705,4.292322499999999
51.2407705,4.3023225
51.2507705,4.2623225
51.2507705,4.282322499999999
51.2607705,4.2523225
51.2607705,4.2723225
51.2607705,4.292322499999999
51.2607705,4.3023225
51.2707705,4.2623225
51.2707705,4.282322499999999
51.2807705,4.2523225
51.2807705,4.2723225
51.2807705,4.292322499999999
51.2807705,4.3023225
51.2907705,4.2623225
