lat,long
50.958825,3.6735919
50.958825,3.6835919
50.958825,3.7035919
50.958825,3.7235919
50.968824999999995,3.6635919
50.968824999999995,3.6935919
50.968824999999995,3.7135919
50.968824999999995,3.7335919
50.968824999999995,3.7435919
50.978825,3.6535919
50.978825,3.6635919
50.978825,3.6835919
50.978825,3.7035919
50.978825,3.7235919
50.978825,3.7435919
50.988825,3.6735919
50.988825,3.6935919
50.988825,3.7135919
50.988825,3.7335919
50.988825,3.7535919
50.988825,3.7635919
50.998825,3.6535919
50.998825,3.6635919
50.998825,3.6835919
50.998825,3.7035919
50.998825,3.7235919
50.998825,3.7435919
51.008825,3.6535919
51.008825,3.6635919
51.008825,3.6835919
51.008825,3.7035919
51.008825,3.7235919
51.008825,3.7435919
51.008825,3.7635919
51.018825,3.6735919
51.018825,3.6935919
51.018825,3.7135919
51.018825,3.7335919
51.018825,3.7535919
51.028825,3.6535919
51.028825,3.6635919
51.028825,3.6835919
51.028825,3.7035919
51.028825,3.7235919
51.028825,3.7435919
51.028825,3.7635919
51.038824999999996,3.6735919
51.038824999999996,3.6935919
51.038824999999996,3.7135919
51.038824999999996,3.7335919
51.038824999999996,3.7535919
51.048825,3.6635919
51.048825,3.6835919
51.048825,3.7035919
51.048825,3.7235919
51.048825,3.7435919
51.058825,3.6735919
51.058825,3.6935919
51.058825,3.7135919
51.058825,3.7335919
51.068825,3.6835919
51.068825,3.7035919
51.068825,3.7235919
50.9566385,3.7411971000000004
50.9766385,3.7611971000000004
50.996638499999996,3.7711971
51.0166385,3.7711971
51.0466385,3.6511971
51.0466385,3.7611971000000004
51.0566385,3.7511971
51.066638499999996,3.7411971000000004
51.0766385,3.6911971
51.0766385,3.7111971
50.9689549,3.6736393
50.9689549,3.7536393
50.9989549,3.7536393
51.0588902,3.6633732
50.9510672,3.6957961999999998
50.9510672,3.7157961999999998
50.991067199999996,3.6457962
51.0210672,3.6457962
51.0310672,3.7757962
51.0810672,3.7257962
50.9888326,3.6631655000000003
51.0188326,3.6631655000000003
51.0388326,3.6631655000000003
