lat,long
50.9510672,3.6757961999999997
50.9510672,3.6857962
50.9510672,3.7057962
50.9510672,3.7257962
50.9610672,3.6657962
50.9610672,3.6857962
50.9610672,3.7057962
50.9610672,3.7257962
50.9610672,3.7457962
50.9710672,3.6557961999999997
50.9710672,3.6757961999999997
50.9710672,3.6957961999999998
50.9710672,3.7157961999999998
50.9710672,3.7357962
50.9710672,3.7557962
50.9810672,3.6457962
50.9810672,3.6657962
50.9810672,3.6857962
50.9810672,3.7057962
50.9810672,3.7257962
50.9810672,3.7457962
50.9810672,3.7657962
50.991067199999996,3.6557961999999997
50.991067199999996,3.6757961999999997
50.991067199999996,3.6957961999999998
50.991067199999996,3.7157961999999998
50.991067199999996,3.7357962
50.991067199999996,3.7557962
50.991067199999996,3.7757962
51.0010672,3.6457962
51.0010672,3.6657962
51.0010672,3.6857962
51.0010672,3.7057962
51.0010672,3.7257962
51.0010672,3.7457962
51.0010672,3.7657962
51.0110672,3.6557961999999997
51.0110672,3.6757961999999997
51.0110672,3.6957961999999998
51.0110672,3.7157961999999998
51.0110672,3.7357962
51.0110672,3.7557962
51.0110672,3.7757962
51.0210672,3.6457962
51.0210672,3.6657962
51.0210672,3.6857962
51.0210672,3.7057962
51.0210672,3.7257962
51.0210672,3.7457962
51.0210672,3.7657962
51.0310672,3.6457962
51.0310672,3.6657962
51.0310672,3.6857962
51.0310672,3.7057962
51.0310672,3.7257962
51.0310672,3.7457962
51.0310672,3.7657962
51.0410672,3.6557961999999997
51.0410672,3.6757961999999997
51.0410672,3.6957961999999998
51.0410672,3.7157961999999998
51.0410672,3.7357962
51.0410672,3.7557962
51.0510672,3.6657962
51.0510672,3.6857962
51.0510672,3.7057962
51.0510672,3.7257962
51.0510672,3.7457962
51.0510672,3.7657962
51.0610672,3.6557961999999997
51.0610672,3.6757961999999997
51.0610672,3.6957961999999998
51.0610672,3.7157961999999998
51.0610672,3.7357962
51.0610672,3.7557962
51.0710672,3.6757961999999997
51.0710672,3.6857962
51.0710672,3.7057962
51.0710672,3.7257962
51.0710672,3.7457962
51.0810672,3.6957961999999998
51.0810672,3.7157961999999998
