lat,long
51.16216334,4.288251525
51.16216334,4.308251524999999
51.16216334,4.318251525
51.16216334,4.3382515249999996
51.17216334,4.268251524999999
51.17216334,4.278251525
51.17216334,4.2982515249999995
51.17216334,4.328251525
51.17216334,4.348251524999999
51.17216334,4.358251525
51.182163339999995,4.2582515249999995
51.182163339999995,4.288251525
51.182163339999995,4.308251524999999
51.182163339999995,4.318251525
51.182163339999995,4.3382515249999996
51.182163339999995,4.368251525
51.19216333999999,4.268251524999999
51.19216333999999,4.278251525
51.19216333999999,4.2982515249999995
51.19216333999999,4.328251525
51.19216333999999,4.348251524999999
51.19216333999999,4.358251525
51.19216333999999,4.378251525
51.20216334,4.248251525
51.20216334,4.268251524999999
51.20216334,4.278251525
51.20216334,4.2982515249999995
51.20216334,4.318251525
51.20216334,4.3382515249999996
51.20216334,4.358251525
51.20216334,4.378251525
51.21216334,4.2582515249999995
51.21216334,4.288251525
51.21216334,4.308251524999999
51.21216334,4.328251525
51.21216334,4.348251524999999
51.21216334,4.368251525
51.21216334,4.388251524999999
51.222163339999994,4.248251525
51.222163339999994,4.268251524999999
51.222163339999994,4.278251525
51.222163339999994,4.2982515249999995
51.222163339999994,4.318251525
51.222163339999994,4.3382515249999996
51.222163339999994,4.358251525
51.222163339999994,4.378251525
51.222163339999994,4.398251525
51.23216334,4.248251525
51.23216334,4.268251524999999
51.23216334,4.278251525
51.23216334,4.2982515249999995
51.23216334,4.318251525
51.23216334,4.3382515249999996
51.23216334,4.358251525
51.23216334,4.378251525
51.23216334,4.398251525
51.24216334,4.2582515249999995
51.24216334,4.288251525
51.24216334,4.308251524999999
51.24216334,4.328251525
51.24216334,4.348251524999999
51.24216334,4.368251525
51.24216334,4.388251524999999
51.252163339999996,4.248251525
51.252163339999996,4.268251524999999
51.252163339999996,4.278251525
51.252163339999996,4.2982515249999995
51.252163339999996,4.318251525
51.252163339999996,4.3382515249999996
51.252163339999996,4.358251525
51.252163339999996,4.378251525
51.262163339999994,4.2582515249999995
51.262163339999994,4.288251525
51.262163339999994,4.308251524999999
51.262163339999994,4.328251525
51.262163339999994,4.348251524999999
51.262163339999994,4.368251525
51.262163339999994,4.388251524999999
51.27216334,4.2582515249999995
51.27216334,4.278251525
51.27216334,4.2982515249999995
51.27216334,4.318251525
51.27216334,4.3382515249999996
51.27216334,4.358251525
51.27216334,4.378251525
51.28216334,4.268251524999999
51.28216334,4.288251525
51.28216334,4.308251524999999
51.28216334,4.328251525
51.28216334,4.348251524999999
51.28216334,4.368251525
51.292163339999995,4.278251525
51.292163339999995,4.2982515249999995
51.292163339999995,4.318251525
51.292163339999995,4.3382515249999996
51.292163339999995,4.358251525
51.30216334,4.278251525
51.30216334,4.2982515249999995
51.30216334,4.318251525
51.30216334,4.3382515249999996
51.30216334,4.358251525
51.31216334,4.308251524999999
51.31216334,4.328251525
51.180939280000004,4.230020172
51.19093928,4.210020171999999
51.19093928,4.220020172
51.19093928,4.2400201719999995
51.20093928,4.200020171999999
51.20093928,4.230020172
51.21093928,4.210020171999999
51.21093928,4.220020172
51.21093928,4.2400201719999995
51.22093928,4.190020172
51.22093928,4.210020171999999
51.22093928,4.220020172
51.23093928,4.200020171999999
51.23093928,4.230020172
51.24093928,4.190020172
51.24093928,4.210020171999999
51.24093928,4.220020172
51.24093928,4.2400201719999995
51.250939280000004,4.190020172
51.250939280000004,4.210020171999999
51.250939280000004,4.220020172
51.26093928,4.200020171999999
51.26093928,4.230020172
51.27093928,4.190020172
51.27093928,4.210020171999999
51.27093928,4.220020172
51.27093928,4.2400201719999995
51.28093928,4.200020171999999
51.28093928,4.230020172
51.28093928,4.250020171999999
51.29093928,4.200020171999999
51.29093928,4.220020172
51.29093928,4.2400201719999995
51.29093928,4.260020172
51.30093928,4.210020171999999
51.30093928,4.230020172
51.30093928,4.250020171999999
51.31093928,4.220020172
51.31093928,4.2400201719999995
51.31093928,4.260020172
51.31093928,4.290020171999999
51.320939280000005,4.220020172
51.320939280000005,4.2400201719999995
51.320939280000005,4.260020172
51.320939280000005,4.2800201719999995
51.320939280000005,4.300020172
51.33093928,4.250020171999999
51.33093928,4.270020172
51.287104320000005,4.3837299320000005
51.29710432,4.373729932000001
51.30710432,4.3837299320000005
51.317104320000006,4.3437299320000005
51.317104320000006,4.363729932
51.317104320000006,4.373729932000001
51.327104320000004,4.313729932
51.327104320000004,4.333729932000001
51.327104320000004,4.353729932
51.33710432,4.283729932
51.33710432,4.293729932000001
51.33710432,4.323729932
51.33710432,4.3437299320000005
51.15012418,4.287321468999999
51.15012418,4.297321469
51.15012418,4.3173214689999995
51.15012418,4.337321469
51.15012418,4.3573214689999995
51.160124180000004,4.277321468999999
51.160124180000004,4.3573214689999995
51.17012418,4.377321469
51.18012418,4.387321469
51.19294445,4.308609926
51.26294445,4.268609926
51.27294445,4.388609926
51.174810560000005,4.24396679
51.284810560000004,4.18396679
51.30481056,4.19396679
51.314810560000005,4.20396679
51.33481056,4.23396679
51.13940257,4.292563177
51.13940257,4.312563177
51.13940257,4.332563177
51.13940257,4.352563177
51.14940257,4.272563177
51.14940257,4.372563177
51.15940257,4.2625631770000005
51.15940257,4.382563177
51.169402569999995,4.392563177
51.18940257,4.392563177
51.19940257,4.402563177
51.20940257,4.402563177
51.1675288,4.1596259
51.1675288,4.1796259000000004
51.1675288,4.1996259
51.1675288,4.2196259000000005
51.1775288,4.1396259
51.1775288,4.1696259
51.1775288,4.1896259
51.1775288,4.2096259
51.187528799999995,4.129625900000001
51.187528799999995,4.1496259
51.187528799999995,4.1796259000000004
51.187528799999995,4.1996259
51.187528799999995,4.2496259
51.19752879999999,4.1396259
51.19752879999999,4.1596259
51.19752879999999,4.1896259
51.2075288,4.1196259
51.2075288,4.129625900000001
51.2075288,4.1496259
51.2075288,4.1696259
51.2075288,4.1796259000000004
51.2175288,4.1396259
51.2175288,4.1596259
51.2175288,4.1996259
51.2175288,4.2296259
51.227528799999995,4.1196259
51.227528799999995,4.129625900000001
51.227528799999995,4.1496259
51.227528799999995,4.1696259
51.227528799999995,4.1796259000000004
51.2375288,4.1196259
51.2375288,4.129625900000001
51.2375288,4.1496259
51.2375288,4.1696259
51.2375288,4.1796259000000004
51.2475288,4.1396259
51.2475288,4.1596259
51.2475288,4.1996259
51.2475288,4.2296259
51.257528799999996,4.1196259
51.257528799999996,4.129625900000001
51.257528799999996,4.1496259
51.257528799999996,4.1696259
51.257528799999996,4.1796259000000004
51.257528799999996,4.2396259
51.267528799999994,4.1396259
51.267528799999994,4.1596259
51.2775288,4.1196259
51.2775288,4.129625900000001
51.2775288,4.1496259
51.2775288,4.1696259
51.2875288,4.1396259
51.2875288,4.1596259
51.2875288,4.2096259
51.297528799999995,4.1496259
51.297528799999995,4.1696259
51.297528799999995,4.1796259000000004
51.3075288,4.1496259
51.3075288,4.1696259
51.3075288,4.1796259000000004
51.3175288,4.1896259
