lat,long
50.9477208,3.6723833
50.9477208,3.6923833
50.9477208,3.7123833
50.9477208,3.7323833
50.957720800000004,3.6623832999999997
50.957720800000004,3.6723833
50.957720800000004,3.6923833
50.957720800000004,3.7123833
50.957720800000004,3.7323833
50.957720800000004,3.7523833
50.9677208,3.6523833
50.9677208,3.6823832999999997
50.9677208,3.7023832999999997
50.9677208,3.7223832999999997
50.9677208,3.7423832999999997
50.9677208,3.7623832999999998
50.9777208,3.6423832999999997
50.9777208,3.6623832999999997
50.9777208,3.6723833
50.9777208,3.6923833
50.9777208,3.7123833
50.9777208,3.7323833
50.9777208,3.7523833
50.9777208,3.7723832999999996
50.987720800000005,3.6423832999999997
50.987720800000005,3.6523833
50.987720800000005,3.6723833
50.987720800000005,3.6923833
50.987720800000005,3.7123833
50.987720800000005,3.7323833
50.987720800000005,3.7523833
50.987720800000005,3.7723832999999996
50.9977208,3.6623832999999997
50.9977208,3.6823832999999997
50.9977208,3.7023832999999997
50.9977208,3.7223832999999997
50.9977208,3.7423832999999997
50.9977208,3.7623832999999998
51.0077208,3.6423832999999997
51.0077208,3.6523833
51.0077208,3.6723833
51.0077208,3.6923833
51.0077208,3.7123833
51.0077208,3.7323833
51.0077208,3.7523833
51.0077208,3.7723832999999996
51.0177208,3.6623832999999997
51.0177208,3.6823832999999997
51.0177208,3.7023832999999997
51.0177208,3.7223832999999997
51.0177208,3.7423832999999997
51.0177208,3.7623832999999998
51.027720800000004,3.6423832999999997
51.027720800000004,3.6523833
51.027720800000004,3.6723833
51.027720800000004,3.6923833
51.027720800000004,3.7123833
51.027720800000004,3.7323833
51.027720800000004,3.7523833
51.027720800000004,3.7723832999999996
51.0377208,3.6623832999999997
51.0377208,3.6823832999999997
51.0377208,3.7023832999999997
51.0377208,3.7223832999999997
51.0377208,3.7423832999999997
51.0377208,3.7623832999999998
51.0477208,3.6423832999999997
51.0477208,3.6523833
51.0477208,3.6723833
51.0477208,3.6923833
51.0477208,3.7123833
51.0477208,3.7323833
51.0477208,3.7523833
51.0477208,3.7723832999999996
51.057720800000006,3.6523833
51.057720800000006,3.6723833
51.057720800000006,3.6923833
51.057720800000006,3.7123833
51.057720800000006,3.7323833
51.057720800000006,3.7523833
51.067720800000004,3.6623832999999997
51.067720800000004,3.6823832999999997
51.067720800000004,3.7023832999999997
51.067720800000004,3.7223832999999997
51.067720800000004,3.7423832999999997
51.0777208,3.6723833
51.0777208,3.6923833
51.0777208,3.7123833
51.0777208,3.7323833
50.9955838,3.779692
51.015583799999995,3.779692
51.0355838,3.779692
51.0655838,3.759692
51.0755838,3.749692
51.085583799999995,3.6996919999999998
51.085583799999995,3.7196919999999998
50.9488123,3.7438362
50.9676299,3.6706656
50.9976299,3.6406655999999997
50.9976299,3.6506656
51.017629899999996,3.6406655999999997
51.017629899999996,3.6506656
51.0376299,3.6406655999999997
51.0376299,3.6506656
50.9397624,3.6856047
50.9397624,3.7056047
50.9397624,3.7256047
50.9497624,3.6556047
50.959762399999995,3.6456047000000003
51.0597624,3.7756047
51.0897624,3.6856047
51.0897624,3.7356047
